City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,enriquillo,17.9,-71.2333,296.56,81,0,4.16,DO,1738452135
367,mulanje,-16.0316,35.5,296.02,91,96,0.55,MW,1738452136
368,dhidhdhoo,6.8833,73.1,300.6,74,91,2.84,MV,1738452138
369,chatellerault,46.8,0.5333,273.46,95,0,2.42,FR,1738452140
370,kargasok,59.0556,80.8572,257.58,95,100,3.7,RU,1738452141
371,princeville,45.7668,-61.2985,266.1,77,100,7.72,CA,1738452142
372,phan rang-thap cham,11.5667,108.9833,292.04,76,48,1.74,VN,1738452143
373,magadan,59.5667,150.8,247.53,78,2,3.07,RU,1738452144
374,tanga,-5.0667,39.1,297.4,89,91,4.87,TZ,1738452145
375,saint-philippe,-21.3585,55.7679,300.29,88,99,5.13,RE,1738452146
376,batangafo,7.3008,18.2833,296.53,21,94,1.39,CF,1738452148
377,aitape,-3.1374,142.3475,300.28,79,100,1.31,PG,1738452150
378,nova sintra,14.8667,-24.7167,295.15,72,0,11.07,CV,1738452151
379,yangambi,0.8102,24.4336,298.0,46,40,0.75,CD,1738452152
380,acapulco de juarez,16.8634,-99.8901,302.05,70,0,5.14,MX,1738452153
381,qobustan,40.0824,49.412,279.96,80,5,1.47,AZ,1738452154
382,guerrero negro,27.9769,-114.0611,292.33,48,28,5.72,MX,1738452128
383,cruzeiro do oeste,-23.785,-53.0733,296.66,69,42,2.01,BR,1738452156
384,galesong,-5.3166,119.3661,299.1,79,99,2.53,ID,1738452157
385,luena,-11.7833,19.9167,289.62,96,100,1.74,AO,1738452158
386,daru,-9.0763,143.2092,300.49,82,100,5.79,PG,1738452160
387,maroantsetra,-15.4333,49.7333,297.63,93,86,1.35,MG,1738452161
388,kanniyakumari,8.0833,77.5667,298.62,81,100,7.43,IN,1738452162
389,gisborne,-38.6533,178.0042,292.34,89,89,5.87,NZ,1738452163
390,lazaro cardenas,17.9583,-102.2,301.31,57,1,4.8,MX,1738452164
391,nueva gerona,21.8833,-82.8,298.78,66,24,1.3,CU,1738452165
392,santa vitoria do palmar,-33.5189,-53.3681,295.22,90,6,2.95,BR,1738452166
393,mohammedia,33.7066,-7.3944,285.26,100,75,2.57,MA,1738452167
394,kerewan,13.4898,-16.0888,296.9,6,0,5.41,GM,1738452168
395,horta,38.5333,-28.6333,285.95,83,20,4.02,PT,1738452170
396,neryungri,56.6709,124.6491,248.49,96,100,3.7,RU,1738452171
397,tanumah,27.1,44.1333,283.84,47,1,4.06,SA,1738452172
398,lompoc,34.6391,-120.4579,292.33,77,20,4.63,US,1738452173
399,pisco,-13.7,-76.2167,296.18,88,75,3.09,PE,1738452174
400,aykhal,66.0,111.5,236.22,100,96,2.94,RU,1738452175
401,uturoa,-16.7333,-151.4333,301.28,69,75,4.13,PF,1738452176
402,mbeya,-8.9,33.45,288.0,94,100,0.88,TZ,1738452177
403,meulaboh,4.1363,96.1285,297.17,91,97,1.74,ID,1738452179
404,razole,16.4833,81.8333,292.39,96,16,0.17,IN,1738452180
405,ginir,7.1333,40.7,287.8,33,21,1.78,ET,1738452181
406,gosaba,22.165,88.7998,293.47,95,0,1.79,IN,1738452182
407,mili,6.0815,171.735,300.39,80,48,8.25,MH,1738452183
408,hasaki,35.7333,140.8333,280.48,88,100,6.82,JP,1738452184
409,vilyuysk,63.7553,121.6247,231.74,100,70,1.61,RU,1738452185
410,parabel',58.6978,81.4825,256.66,94,100,3.22,RU,1738452186
411,mount pearl,47.5166,-52.7813,266.56,83,100,2.57,CA,1738452188
412,yerofey pavlovich,53.9667,121.9667,252.31,98,100,1.12,RU,1738452189
413,gaiman,-43.2897,-65.4929,293.26,43,23,12.53,AR,1738452190
414,cesky krumlov,48.8109,14.3152,269.68,92,60,0.79,CZ,1738452191
415,nili,33.7218,66.1302,260.93,50,0,2.83,AF,1738452192
416,byron bay,-28.65,153.6167,298.91,57,94,5.42,AU,1738452194
417,rodolfo sanchez taboada,31.7167,-116.5667,289.87,98,58,0.89,MX,1738452195
418,milliken,40.3294,-104.8552,285.99,40,99,8.49,US,1738452196
419,leua,48.2156,18.6071,275.76,76,100,2.58,SK,1738452198
420,espinosa,-14.9261,-42.8192,294.86,88,95,1.08,BR,1738452199
421,toliara,-23.35,43.6667,297.81,82,7,3.91,MG,1738452200
422,abeche,13.8292,20.8324,293.54,21,25,3.58,TD,1738452201
423,dwarka,22.2394,68.9678,292.43,53,1,4.47,IN,1738452202
424,trincomalee,8.5711,81.2335,299.83,75,77,3.58,LK,1738452203
425,kruisfontein,-34.0033,24.7314,291.9,88,2,1.8,ZA,1738452204
426,souillac,-20.5167,57.5167,300.36,94,75,5.14,MU,1738452205
427,la'ie,21.6477,-157.9253,300.96,57,1,3.13,US,1738452206
428,gadzhiyevo,69.2551,33.3362,264.8,87,83,3.7,RU,1738452208
429,bougaa,36.3329,5.0884,278.42,91,91,0.96,DZ,1738452209
430,orsk,51.2049,58.5668,273.65,100,100,3.0,RU,1738452147
431,winslow,35.0242,-110.6974,294.25,21,0,6.17,US,1738452211
432,port lincoln,-34.7333,135.8667,297.05,57,0,3.41,AU,1738452212
433,haiku-pauwela,20.9219,-156.3051,298.16,76,40,8.94,US,1738452213
434,chatham,51.3789,0.5279,273.78,1,8,2.57,GB,1738452214
435,castelnovo ne'monti,44.4356,10.4033,276.13,100,100,1.6,IT,1738452216
436,beli,7.8587,10.9719,298.03,17,55,1.27,NG,1738452217
437,san patricio,28.017,-97.5169,296.12,34,79,3.95,US,1738452219
438,saeby,57.3319,10.5225,275.54,87,68,2.47,DK,1738452220
439,raduzhny,62.0961,77.475,254.02,98,98,2.39,RU,1738452221
440,bandar lampung,-5.4254,105.258,295.38,98,89,2.47,ID,1738452222
441,kiunga,-6.1219,141.2906,297.57,91,100,1.46,PG,1738452223
442,oranjemund,-28.55,16.4333,290.22,95,13,2.4,NA,1738452224
443,port clinton,41.512,-82.9377,269.25,80,75,3.6,US,1738452226
444,amungan,15.3652,119.9582,298.55,69,19,1.41,PH,1738452227
445,weno,7.4515,151.8468,301.3,82,98,9.08,FM,1738452228
446,atherton,53.5237,-2.4935,279.4,70,100,1.79,GB,1738452230
447,tual,-5.6667,132.75,300.1,88,100,9.88,ID,1738452231
448,as sulayyil,20.4607,45.5779,287.25,28,0,3.8,SA,1738452232
449,shinyanga,-3.6667,33.4333,292.16,87,80,1.24,TZ,1738452233
450,opuwo,-18.0607,13.84,292.53,64,41,3.34,NA,1738452235
451,northam,51.0333,-4.2167,280.26,80,100,1.79,GB,1738452236
452,ha'il,27.5219,41.6907,282.16,46,0,2.06,SA,1738452237
453,tazacorte,28.629,-17.9293,290.45,85,75,7.72,ES,1738452238
454,ciudad lazaro cardenas,17.9583,-102.2,301.31,57,1,4.8,MX,1738452239
455,fonte boa,-2.4959,-66.2662,297.98,94,77,1.02,BR,1738452240
456,happy valley-goose bay,53.3168,-60.3315,253.32,54,20,5.66,CA,1738452243
457,san isidro,-12.1167,-77.05,296.92,73,0,7.2,PE,1738452244
458,woods creek,47.8787,-121.8985,277.19,90,100,4.17,US,1738452245
459,al mijlad,11.0333,27.7333,294.73,21,6,7.32,SD,1738452246
460,volchikha,52.0333,80.3833,263.46,94,100,5.88,RU,1738452247
461,chichiriviche,10.9333,-68.2772,298.43,84,44,5.55,VE,1738452248
462,bardai,11.65,7.2333,292.84,23,46,3.04,NG,1738452249
463,basoko,1.2391,23.616,298.04,51,43,0.61,CD,1738452250
464,lerwick,60.1545,-1.1494,280.13,89,100,11.96,GB,1738452252
465,mthatha,-31.5889,28.7844,291.77,95,99,1.04,ZA,1738452253
466,port douglas,-16.4833,145.4667,300.62,83,97,2.13,AU,1738452254
467,thayetmyo,19.3167,95.1833,291.58,79,24,1.7,MM,1738452255
468,sungai raya,0.7,108.9,297.7,91,93,2.78,ID,1738452256
469,purpe,64.4803,76.6897,251.23,98,86,4.35,RU,1738452257
470,talas,38.6908,35.5538,267.52,74,0,1.03,TR,1738452258
471,holualoa,19.6228,-155.9522,299.36,74,40,4.12,US,1738452259
472,marsh harbour,26.5412,-77.0636,296.94,77,25,1.63,BS,1738452043
473,madalena,41.2162,-8.3345,285.47,94,100,0.78,PT,1738452262
474,coahuayana de hidalgo,18.7,-103.6583,301.82,50,37,2.22,MX,1738452263
475,itacoatiara,-3.1431,-58.4442,299.78,77,98,0.97,BR,1738452264
476,mildura,-34.2,142.15,310.41,32,54,11.15,AU,1738452265
477,gonaives,19.45,-72.6833,300.82,66,51,1.86,HT,1738452266
478,buurhakaba,2.8026,44.0781,295.71,71,99,5.69,SO,1738452267
479,revda,56.801,59.9303,272.11,93,100,4.69,RU,1738452268
480,vila do maio,15.1333,-23.2167,294.04,70,0,11.77,CV,1738452270
481,truro,50.2653,-5.0544,281.75,81,100,9.77,GB,1738452271
482,puerto baquerizo moreno,-0.9,-89.6,298.26,79,33,1.86,EC,1738452272
483,vila velha,-20.3297,-40.2925,300.12,83,75,6.17,BR,1738452273
484,severoural'sk,60.1533,59.952,267.73,97,95,1.37,RU,1738452274
485,saldanha,-33.0117,17.9442,291.57,87,0,7.59,ZA,1738452275
486,sur,22.5667,59.5289,291.3,57,0,2.37,OM,1738452276
487,wuyang,31.9925,116.2472,278.33,89,100,2.57,CN,1738452277
488,ilha de mocambique,-15.0342,40.7358,299.69,87,99,1.76,MZ,1738452279
489,chinchilla,-26.75,150.6333,299.83,56,89,3.13,AU,1738452280
490,caleta de carquin,-11.0925,-77.6267,296.05,79,74,3.72,PE,1738452281
491,coari,-4.085,-63.1414,297.32,97,100,1.8,BR,1738452282
492,gandu,-13.7439,-39.4867,295.9,95,17,1.39,BR,1738452283
493,kralendijk,12.15,-68.2667,300.14,74,0,6.17,BQ,1738452284
494,kayangel,8.0823,134.7173,301.64,74,84,9.62,PW,1738452285
495,harnai,30.1005,67.9374,281.83,23,0,2.09,PK,1738452286
496,manokwari,-0.8667,134.0833,299.51,82,100,4.63,ID,1738452287
497,thinadhoo,0.5333,72.9333,300.81,78,100,4.22,MV,1738452289
498,kudymkar,59.0173,54.656,272.89,95,100,4.03,RU,1738452290
499,naxos,37.1056,25.3764,288.87,42,50,4.92,GR,1738452291
500,mhamid,29.82,-5.72,284.05,29,0,2.42,MA,1738452292
501,orkney,-26.9802,26.6727,297.6,52,100,5.4,ZA,1738452293
502,kerrville,30.0474,-99.1403,296.07,22,0,5.14,US,1738452013
503,kerikeri,-35.2268,173.9474,298.45,45,14,1.6,NZ,1738452295
504,kankan,10.3854,-9.3057,297.17,16,97,2.34,GN,1738452296
505,westport,41.1415,-73.3579,271.43,53,0,6.17,US,1738452297
506,berezovyy,51.6667,135.7,253.23,99,100,0.48,RU,1738452299
507,kalmunai,7.4167,81.8167,297.41,84,86,1.37,LK,1738452300
508,buxtehude,53.45,9.7,272.01,98,100,1.03,DE,1738452301
509,garnet,33.902,-116.5456,296.59,23,0,3.09,US,1738452302
510,port saint john's,-31.6229,29.5448,296.2,91,99,4.1,ZA,1738452303
511,cascais,38.6979,-9.4215,287.88,81,91,4.02,PT,1738452304
512,tidjikja,18.5564,-11.4271,289.64,18,0,6.9,MR,1738452305
513,fraserburgh,57.6874,-2.0184,279.15,81,100,10.33,GB,1738452306
514,ylitornio,66.3089,23.6773,269.99,94,100,4.18,FI,1738452308
515,cosquin,-31.2451,-64.4656,300.88,56,0,3.56,AR,1738452309
516,chabahar,25.2919,60.643,291.61,43,0,3.26,IR,1738452310
517,cidreira,-30.1811,-50.2056,297.27,83,1,3.86,BR,1738452311
518,tanguieta,10.6212,1.2665,298.05,20,87,2.11,BJ,1738452312
519,antalaha,-14.9003,50.2788,297.73,92,91,1.83,MG,1738452313
520,stalbe,57.3719,25.0343,272.32,95,70,2.42,LV,1738452314
521,alness,57.696,-4.2551,282.02,90,100,2.22,GB,1738452315
522,sinop,41.7711,34.8709,278.29,75,3,1.31,TR,1738452317
523,masindi port,1.6961,32.0861,297.2,45,98,0.57,UG,1738452318
524,aleg,17.0481,-13.9209,293.34,13,0,6.66,MR,1738452319
525,aldan,58.6031,125.3894,246.92,100,100,0.97,RU,1738452320
526,dourbali,11.8091,15.8632,295.56,15,54,4.09,TD,1738452321
527,sisimiut,66.9395,-53.6735,255.87,95,100,2.13,GL,1738452322
528,chipinge,-20.1883,32.6236,291.64,93,18,1.76,ZW,1738452323
529,palmer,42.1584,-72.3287,267.33,52,0,6.17,US,1738452324
530,barth,54.3635,12.7249,276.02,87,100,2.79,DE,1738452325
531,mineiros,-17.5694,-52.5511,293.1,96,67,2.78,BR,1738452327
532,sidney,-33.8679,151.2073,300.06,60,40,6.69,AU,1738452049
533,rusape,-18.5278,32.1284,290.47,87,45,2.03,ZW,1738452329
534,camocim,-2.9022,-40.8411,298.96,85,93,5.87,BR,1738452330
535,villa ojo de agua,-29.5,-63.6938,300.74,40,0,3.04,AR,1738452331
536,lucapa,-8.4192,20.7447,291.75,96,94,1.29,AO,1738452332
537,namibe,-15.1961,12.1522,295.67,80,100,1.38,AO,1738452333
538,sheldon,43.1811,-95.8561,278.23,70,100,7.72,US,1738452334
539,elliot lake,46.3834,-82.6331,253.35,100,95,1.01,CA,1738452335
540,sao joao da barra,-21.6403,-41.0511,298.54,86,33,10.35,BR,1738452337
541,'alaqahdari dishu,30.4374,63.313,278.56,46,0,0.8,AF,1738452338
542,naifaru,5.4444,73.3657,300.78,77,95,6.03,MV,1738452339
543,san jose del guaviare,2.5729,-72.6459,300.08,60,93,1.52,CO,1738452340
544,urzhar,47.093,81.6294,261.43,86,100,1.67,KZ,1738452162
545,padampur,29.6833,73.6167,283.59,58,0,3.61,IN,1738452343
546,praia,14.9215,-23.5087,294.45,64,75,10.88,CV,1738452344
547,brainerd,46.358,-94.2008,269.16,86,100,5.14,US,1738452346
548,roswell,34.0232,-84.3616,287.22,72,0,3.6,US,1738452347
549,bereznik,62.8551,42.7072,269.09,90,100,3.82,RU,1738452348
550,bakanas,44.8081,76.2772,265.95,91,83,2.25,KZ,1738452349
551,ozalp,38.6548,43.993,255.42,86,6,0.9,TR,1738452350
552,mejit,10.2753,170.8646,299.89,76,58,8.94,MH,1738452351
553,diepsloot,-25.9308,28.0123,295.38,85,100,0.89,ZA,1738452352
554,miyaly,48.8844,53.7836,266.13,90,38,3.62,KZ,1738452353
555,kidal,18.4411,1.4078,293.43,16,94,5.49,ML,1738452354
556,quang ngai,15.1167,108.8,290.44,92,30,1.57,VN,1738452356
557,korsakov,46.6328,142.7813,266.06,91,99,1.91,RU,1738452357
558,dolores,-36.3132,-57.6792,297.77,59,92,5.81,AR,1738452359
559,ndele,8.4109,20.6473,295.99,22,25,2.51,CF,1738452360
560,zhuanghe,39.7008,122.9911,265.88,73,83,1.54,CN,1738452361
561,kathu,7.9178,98.3332,299.65,84,29,1.95,TH,1738452362
562,buta,2.7858,24.73,294.04,41,33,0.23,CD,1738452363
563,chokwe,-24.5333,32.9833,298.18,78,19,1.6,MZ,1738452365
